,categoria,descrpcion,id_clase,geometry,B1,B2,B3,B4,B5,B6,B7
563,,,5.0,POINT (-72.99967463555808 -39.50920414385211),0.03825999999999999,0.05624499999999999,0.09551499999999999,0.11310125000000001,0.30351125,0.295385,0.18358375
564,,,5.0,POINT (-72.99664527830386 -39.511999414409416),0.04539625,0.06109875000000001,0.099585,0.11909624999999999,0.30648125,0.34654874999999996,0.20690375000000003
565,,,5.0,POINT (-72.99349199279833 -39.50785470289341),0.042866249999999995,0.05260125,0.0863025,0.09578999999999999,0.34234125,0.312435,0.18361125
566,,,5.0,POINT (-72.9943181811404 -39.515648412920186),0.04003374999999999,0.06256999999999999,0.09902125,0.1404225,0.30287875,0.2633475,0.15710125
567,,,5.0,POINT (-72.9943457207518 -39.52082585986377),0.04000624999999999,0.06167624999999999,0.09966749999999999,0.14266375,0.30469375,0.2548225,0.148755
568,,,5.0,POINT (-72.99380869832945 -39.522671013827704),0.03515249999999999,0.05711124999999999,0.09390625,0.14121999999999998,0.31563875,0.22871125,0.13379500000000003
569,,,5.0,POINT (-72.99281727231897 -39.52105994656068),0.04393875,0.06684625,0.10581375000000001,0.15517625000000002,0.32446625,0.2488,0.145345
570,,,5.0,POINT (-72.99080688068663 -39.52066062219536),0.04656499999999998,0.07396875,0.11884875,0.17145625,0.3407325,0.24933624999999998,0.14533125
571,,,5.0,POINT (-72.98886533808279 -39.52030260724713),0.03705,0.057620000000000005,0.09510249999999998,0.13528,0.34562750000000003,0.23447250000000003,0.13533499999999998
572,,,,POINT (-72.98871387022008 -39.5212802634519),0.03454750000000001,0.05407250000000002,0.0893275,0.126975,0.3437575,0.22451749999999998,0.12956
573,,,5.0,POINT (-73.00907941285189 -39.493602953992855),0.040514999999999995,0.04967250000000001,0.08622000000000002,0.09994249999999999,0.2846875,0.32217,0.20232499999999998
574,,,5.0,POINT (-73.00770243228179 -39.49712802425231),0.044639999999999985,0.054897500000000016,0.08579375,0.11123125,0.31425000000000003,0.33783125,0.22348625
575,,,5.0,POINT (-73.00698640238534 -39.49710048464091),0.0443925,0.06760250000000001,0.1084675,0.1531825,0.320355,0.3839075,0.24195250000000001
576,,,5.0,POINT (-73.00902433362909 -39.49700409600101),0.03837,0.04810499999999998,0.075605,0.0987875,0.2954125,0.31099125,0.19265875
577,,,5.0,POINT (-73.00699672973964 -39.49670632395273),0.0381775,0.051680000000000004,0.09471750000000001,0.12285000000000001,0.31656,0.3459575,0.22259250000000003
578,,,5.0,POINT (-73.00105850103111 -39.49418300705802),0.034987500000000005,0.042825,0.08129750000000002,0.09207749999999998,0.302205,0.24979,0.14493250000000002
579,,,5.0,POINT (-73.00724114379081 -39.48885409225178),0.0446125,0.055530000000000024,0.08217750000000001,0.10797250000000003,0.24643500000000002,0.35011,0.2098875
580,,,5.0,POINT (-73.00450095245633 -39.48717417595626),0.030862499999999987,0.04727999999999999,0.08657749999999997,0.11680000000000001,0.30407500000000004,0.32186750000000003,0.19061
581,,,5.0,POINT (-73.01245990015146 -39.48721548537337),0.02745249999999999,0.034629999999999994,0.05968249999999997,0.07708999999999999,0.24638,0.2355175,0.12713999999999998
582,,,5.0,POINT (-73.01029804065642 -39.4892534166171),0.046729999999999994,0.05393500000000001,0.08688000000000001,0.09953000000000001,0.3148,0.33600250000000004,0.1992175
583,,,5.0,POINT (-73.00565761613514 -39.473005045890034),0.0385625,0.04646875,0.07973000000000002,0.094855,0.3033325,0.31613375,0.17959624999999999
584,,,5.0,POINT (-73.0051619031299 -39.47376927010644),0.04611124999999999,0.05609375,0.08895624999999999,0.1085775,0.2653275,0.34957375,0.22321125
585,,,5.0,POINT (-72.9998123336151 -39.47523575441359),0.05132249999999999,0.06204749999999998,0.09218749999999998,0.1146275,0.24635250000000003,0.3402375,0.22396749999999999
586,,,5.0,POINT (-73.00241482689256 -39.4821137723612),0.04532750000000001,0.056684999999999985,0.09416749999999999,0.10956749999999998,0.32692750000000004,0.32085,0.19106374999999998
587,,,5.0,POINT (-73.00359214528 -39.47897425666139),0.04308624999999999,0.053797499999999984,0.0874025,0.09909000000000001,0.3512925,0.319805,0.1922875
588,,,5.0,POINT (-72.99994658922066 -39.48608980375735),0.03589500000000001,0.04835249999999999,0.07984000000000002,0.11143750000000002,0.275695,0.225095,0.139625
589,,,5.0,POINT (-73.00465586277036 -39.49052023874164),0.054759999999999975,0.0713975,0.10654249999999998,0.14762750000000002,0.322115,0.39875750000000004,0.24659999999999999
590,,,5.0,POINT (-73.00469717218748 -39.49167690242052),0.05431999999999998,0.07123249999999998,0.10621249999999999,0.14012000000000002,0.30424,0.392955,0.24992750000000002
591,,,5.0,POINT (-73.00597776411766 -39.49128446295804),0.04683999999999999,0.06045250000000002,0.09105999999999997,0.1164425,0.30765000000000003,0.35137500000000005,0.20925500000000002
592,,,5.0,POINT (-73.00723770133929 -39.49111922528963),0.04607,0.058609999999999995,0.0927925,0.12108999999999998,0.31106000000000006,0.3484875,0.2073025
593,,,5.0,POINT (-73.00798127084714 -39.49907128808192),0.04241249999999999,0.053728750000000006,0.0836625,0.10507125,0.31481375,0.351375,0.21116625
594,,,5.0,POINT (-73.01458045022933 -39.496572068347206),0.03788875,0.051996249999999994,0.08252125000000002,0.10837125,0.27602499999999996,0.30243875,0.18193375
595,,,5.0,POINT (-73.01698672377557 -39.49598340915349),0.050387499999999974,0.05308249999999998,0.09785250000000001,0.114765,0.3070175,0.29755750000000003,0.1973475
